CHR,START,END
6,114225302,114242806
2,29005383,29073477
1,248166431,248167370
1,107347096,107348654
19,13985689,13985825
2,38053390,38103417
6,43690523,43705571
16,1763528,1764209
11,77733979,77734767
11,49155205,49156352
6,7620655,7621111
1,157894855,157918861
2,63167051,63167417
X,100792472,100794263
19,14141667,14142369
4,56751761,56751867
1,248192422,248192523
1,15442448,15478960
6,43738166,43738353
4,56796148,56796239
11,77844466,77844568
15,94816725,94817234
5,1599035,1634120
1,52461412,52461709
1,248209090,248209191
16,108058,126354
6,43819494,43820070
9,129849611,129885162
4,56963556,56963670
19,14181154,14182052
1,52499063,52509951
11,49327266,49401221
4,113451527,113451828
2,63271057,63275775
1,248246936,248247898
6,7938663,7939555
4,57154651,57154750
3,125546081,125607918
11,126858354,126858438
6,43963460,44042389
4,57186885,57187500
5,126813987,126814429
6,36283534,36304662
1,52516590,52518355
16,1784986,1785067
11,77850817,77886369
5,140894583,140998622
4,113486144,113486554
11,126862348,126865354
5,126847156,126848534
16,1801560,1802263
4,57197343,57197383
6,7986730,7988425
19,18501954,18508427
1,107360861,107380789
1,52615777,52616089
5,126987385,126999721
4,57222301,57223098
16,1891021,1893548
5,34656517,34657355
1,52625933,52626272
11,126872805,126875953
6,8329888,8342688
19,14229918,14230349
1,248285234,248286184
6,43980738,43980838
X,100852488,100853649
15,95024040,95027181
4,113567632,113571207
16,1925658,1925735
2,98913401,98913488
4,57253791,57254319
1,107991091,107991177
10,119321595,119331968
6,44041650,44045689
5,34837654,34839383
2,98963458,98967603
15,95143243,95144050
16,1939115,1940435
1,108047825,108048070
6,114290865,114792869
6,8342170,8343254
19,14247991,14282079
8,11203257,11205011
6,44056979,44057433
4,57262478,57263037
1,248647546,248648785
15,95398703,95400143
1,52627858,52628698
11,126873298,126874130
1,108318796,108318878
10,119494824,119495918
5,127039082,127277326
4,57330324,57330745
1,157995340,158000956
1,15518324,15519341
1,108507065,108537229
10,119585414,119590029
15,95398815,95400240
19,14323864,14324131
6,44184676,44185973
2,38177144,38294184
4,57459170,57461847
6,8652370,8654079
19,14365001,14404017
5,67096568,67185924
8,104104852,104104949
1,158101834,158110429
1,108561275,108561393
11,126891649,126923448
11,49426527,49437299
5,67263273,67263379
X,100877973,100879154
1,248661609,248661929
8,104133260,104145194
1,15653176,15670372
15,95577613,95578966
4,113569030,113569097
1,108614104,108617141
1,52645520,52646225
10,119776998,119805321
5,34860888,34861611
2,145445980,145447752
8,11236904,11237200
4,113569160,113569227
11,49427742,49428266
6,8784411,8785678
11,78035804,78155095
1,15660662,15661960
15,95623324,95676088
1,248712057,248727140
12,119431662,119431956
8,104166842,104166917
1,204100190,204101094
3,39508689,39570970
8,87060602,87100850
X,100882858,100883508
4,113569339,113569407
1,158145640,158147545
2,99310572,99311953
11,78099107,78103451
12,119438581,119439647
1,15729475,15735929
4,57576226,57576780
2,145512343,145513565
1,204110536,204112137
4,113569519,113569586
1,108742548,108744113
11,78135028,78140882
6,44221943,44222022
8,11249920,11250026
4,57627085,57627651
4,113606211,113606659
15,95819690,95870358
1,108803818,108816311
1,158165423,158165921
1,52655588,52655981
5,34883162,34883625
8,11409997,11410500
6,44403378,44403459
1,204152134,204152665
2,145635301,145639600
4,57660516,57660808
12,119468844,119554766
8,104169218,104311000
6,9124454,9162010
11,63137261,63177766
6,44492996,44494491
2,146051845,146089415
4,113614203,113627966
1,15868660,15868799
2,102313312,102511149
4,57672000,57672295
X,100888994,100889100
1,204246133,204247076
1,248712745,248713063
1,158167712,158173667
4,57684384,57684480
1,15892106,15892451
Y,18174646,18174709
8,11410733,11411716
1,52717734,52718445
11,78244222,78269611
4,57827093,57827539
Y,18250128,18250259
6,44866448,44867032
1,15912631,15930121
1,204315904,204316386
1,108815565,108918572
1,158236543,158237110
1,248758226,248758334
4,113614615,113614948
2,146092638,146092740
X,100938779,100939448
6,10118685,10119486
4,57860241,57860336
5,127120310,127122734
6,45126607,45127248
12,119611870,119614289
1,248764717,248765170
2,38302791,38408997
2,146094798,146095625
4,57868858,57868958
8,11413760,11415531
1,15931077,15931538
4,113659828,113660262
1,248855492,248862411
19,46522411,46526323
X,151283466,151307028
11,78290300,78290401
17,46985731,47006418
1,45976708,45988719
6,45165411,45165507
4,57938849,57939298
7,139993493,140104233
4,113676973,113677073
11,78292720,78293201
6,50011288,50016364
1,158414858,158415804
6,10214114,10214595
1,204346978,204404974
X,100946553,100946658
2,146326862,146345592
6,45388816,45389742
8,145736667,145743229
11,532242,537287
4,57972409,57972511
5,68389473,68426896
Y,18360815,18360921
8,11415975,11417529
15,95976324,96051076
2,99378401,99388543
6,45541083,45544507
1,204363669,204363902
2,146358475,146360991
17,48704393,48709301
4,57975928,58071676
9,124256797,124257097
11,78460295,78467525
X,100975313,100976682
6,45613841,45613912
1,248881947,248885506
6,10222269,10222394
17,48770809,48772810
6,45986482,45986588
1,158423988,158425063
11,78684766,78684854
1,15934573,15934640
1,248885294,248885502
1,204497973,204498820
1,52719293,52719848
8,58305105,58305441
5,127174178,127193496
6,137518621,137540586
6,10365826,10366815
6,46064830,46097443
1,15941138,15941362
9,124282095,124282703
11,2965667,3013607
11,78803893,78809048
1,204531541,204531649
2,146583853,146585398
8,11433822,11438851
16,31565426,31566233
1,158444244,158464676
2,99398873,99399011
1,52819159,52819549
1,16009368,16009623
2,225243415,225266802
1,204572163,204585693
15,96006821,96036999
8,58405443,58504118
2,99457138,99457199
6,46172466,46175123
1,16010967,16011053
X,48911101,48927509
6,50681541,50740701
19,46543006,46580376
11,65383244,65404910
1,52834349,52834916
1,249065834,249067991
1,16049214,16063391
X,101033942,101035511
12,69979114,69995350
9,124302155,124302241
8,58469144,58469195
1,204595903,204598840
5,86595504,86595614
15,96289033,96289223
1,52877114,52877194
6,46406047,46406356
8,11647514,11647897
8,58506725,58717588
9,124337170,124338493
1,16066546,16076391
1,53020490,53020945
1,204622230,204622314
5,35034257,35034347
6,10409573,10416679
15,96571318,96590159
1,158461009,158461950
4,58020743,58022618
6,46459789,46500495
1,204633000,204633741
5,86672073,86672997
1,249120576,249120642
1,53038786,53039488
2,146672658,146688714
5,35081325,35082094
1,16119291,16119780
16,31574403,31579037
8,58658708,58662758
2,6868309,6910442
15,96592504,96607655
1,43272723,43282954
1,204676448,204676558
1,249153363,249158995
5,127276118,127418864
X,2137557,2420846
4,58219165,58219495
6,114340785,114341647
9,124577953,124581731
1,53174794,53175114
2,146902724,146902785
19,7696497,7698634
1,204697119,204697234
1,16133679,16134194
2,113864791,113891593
16,67691415,67694713
1,204873875,204873946
2,146951864,146952389
1,158484575,158485715
1,249206889,249206994
6,114405332,114405956
6,46638181,46655902
1,53180071,53180365
X,151307355,151355329
4,58292038,58332152
1,204915736,204916297
1,249230780,249231242
Y,28507136,28507239
X,101166502,101167045
1,53219994,53220134
5,86716158,86716264
6,114541845,114541950
5,35429166,35429378
5,156802749,156811958
2,147234995,147235681
5,35633065,35633126
1,53237866,53238320
6,114598549,114598642
8,58802135,58803368
Y,28546758,28547377
1,16154724,16155167
6,10423373,10426409
1,108918460,108953436
5,35678586,35827120
6,114670647,114671812
X,101170562,101170668
X,151419044,151419148
MT,577,647
5,86957859,86974964
MT,648,1601
15,96670598,96870590
19,46623328,46627931
8,11703663,11703900
MT,1602,1670
X,151560691,151560771
5,156849447,156849881
MT,1671,3229
MT,3230,3304
1,205031380,205031470
5,35896290,35896392
2,147345012,147346878
8,58890917,58896685
X,101244454,101244845
1,158493462,158495628
6,10429488,10435107
1,53270780,53270884
6,46726033,46728895
1,205060291,205061074
12,93277549,93278476
MT,3307,4262
2,114415485,114416252
2,67624451,67637677
6,114798514,114809916
MT,4263,4331
1,53346888,53347402
MT,4329,4400
6,46871208,46876815
5,35938924,35940095
MT,4402,4469
1,205103774,205104078
1,16160560,16174642
2,147591069,147591606
1,53386094,53386268
X,151561893,151562001
MT,4470,5511
1,205171319,205171870
12,93346415,93346521
5,87008952,87029086
MT,5512,5579
2,147595317,147607878
1,16237392,16237492
MT,5587,5655
8,58943893,58945241
5,156992972,156996106
6,114844615,114857039
MT,5657,5729
1,158664329,158665299
12,93392994,93413596
1,16244193,16244403
MT,5761,5826
6,47336679,47336966
MT,5826,5891
9,124646915,124725998
1,205202949,205205995
X,151562884,151562964
5,157006505,157006607
5,36071893,36072181
11,49455025,49455990
1,53390921,53391095
6,115188037,115188140
17,43471275,43511787
19,41381344,41388657
8,11753359,11754379
6,47430587,47430652
2,114425055,114426198
8,59004001,59018853
20,3648612,3662893
6,115679662,115679916
1,205320375,205320599
MT,5904,7445
6,47444979,47445308
2,147637477,147655786
5,36147994,36148090
MT,7446,7514
1,53394346,53394444
MT,7518,7585
9,124882361,124882446
5,157031715,157032645
5,36155221,36155324
X,151648049,151649496
1,53400602,53400689
1,158693903,158694902
4,155153399,155412930
11,57509635,57560715
MT,7586,8269
6,47456803,47456906
1,205342380,205356568
5,87514708,87515080
8,11777409,11778318
12,93397191,93609455
5,36221157,36222004
MT,8295,8364
2,148081539,148081643
8,59025748,59026181
1,16296127,16296689
1,53405986,53406085
5,1614951,1616449
6,47530358,47530754
MT,8366,8572
2,148165910,148166016
1,108926358,108963917
14,64319683,64693165
9,125018212,125018309
1,53409208,53409602
6,115954706,115955355
6,10434549,10457014
2,148224198,148224282
9,125061389,125061642
5,36485445,36485542
MT,8527,9207
14,77228532,77249354
1,205417430,205417526
11,49580098,49831971
2,119699742,119752236
X,101261856,101262267
2,148229701,148229811
1,158711936,158713205
6,116359919,116360658
5,36588608,36588763
MT,9207,9990
X,151851487,151852303
1,205425057,205438152
2,148253006,148253108
21,46349568,46350027
1,16314677,16314936
10,48736874,48827966
MT,9991,10058
6,10439950,10440027
2,114426743,114430768
21,34001069,34100359
2,148471024,148471123
1,108963311,108975806
1,53458868,53459374
MT,10059,10404
6,47683019,47683337
21,46356218,46356869
6,10460139,10460774
MT,10405,10469
12,93415382,93415488
2,148567915,148568346
9,125086887,125087594
6,47697563,47708477
11,57510986,57519253
2,38359779,38366088
5,1708900,1708983
5,96211643,96255420
2,99718481,99719215
1,16316366,16321246
1,109044980,109046077
MT,10470,10766
12,93429037,93429520
12,54392806,54393794
1,205535844,205535927
1,53460398,53461698
5,1725264,1728287
1,158765804,158766003
21,46409779,46414001
MT,10760,12137
12,93477374,93477451
2,100021680,100022305
6,47720564,47720976
7,141965650,141972054
1,205564169,205564275
5,36666316,36725297
MT,12138,12206
5,157109993,157117274
6,10474733,10478735
2,148634991,148635097
MT,12207,12265
MT,12266,12336
1,205594611,205595281
1,109051196,109051865
2,148656970,148660525
12,93484298,93501376
11,126936897,126971215
6,10511269,10514779
2,114435279,114461655
6,116458221,116458735
2,38374557,38374663
MT,12337,14148
9,125093146,125093622
2,6968645,6980595
6,146864829,146876101
X,2404455,2419008
2,38420490,38420771
6,10514515,10515206
5,157174512,157174715
1,109276878,109277347
2,148698549,148698640
MT,14149,14673
6,116565350,116565891
4,73921797,73935472
MT,14674,14742
1,158778189,158779125
12,93491027,93491120
4,113709239,113710034
21,46414277,46415100
1,53535610,53551174
8,59168330,59184678
2,149018143,149018277
2,38430505,38466732
14,19377522,19378606
12,93517839,93518319
MT,14747,15887
2,114438688,114438794
1,109309463,109310206
4,113718206,113719847
6,116575370,116577906
11,126989221,127009630
6,10574982,10575460
MT,15888,15953
2,149053225,149054248
21,46419122,46424642
10,119805790,119969663
MT,15956,16023
2,114478867,114478945
5,36861838,36862319
1,205700349,205700480
19,14378619,14380189
1,53538782,53539061
3,169201459,169201868
1,16332655,16333166
5,157236106,157236212
1,205904256,205904896
2,38458710,38459459
19,14416270,14481008
11,127060664,127093344
4,174514823,174515707
12,93568142,93575608
16,30389755,30393863
Y,9293012,9344176
1,109399839,109401146
2,149352727,149352897
5,157358266,157358571
5,1851064,1851611
6,116579656,116580278
1,158848536,158853290
6,10674891,10675001
1,53580248,53584281
9,125134884,125135104
6,47791126,47791286
5,36885308,36886599
1,206135293,206137984
6,10743557,10747896
21,46491648,46494080
15,96714810,96717568
1,16361673,16366524
4,141780961,142134031
6,48116939,48117741
2,114586967,114588696
11,127140957,127206928
19,14444555,14454725
1,53676128,53679447
5,87564712,87732502
4,113747463,113748763
5,1856084,1856682
14,47311134,48143999
4,174537087,174538057
2,149583260,149583404
12,93659405,93659508
12,93659793,93659872
19,14513529,14519535
2,114588626,114600933
1,53686335,53689925
2,149621133,149621373
1,16481706,16483824
12,57106212,57125412
3,62764851,62765460
11,64494383,64512928
1,179833916,179834311
4,113801454,113803486
2,38512552,38513552
1,206164084,206166270
6,116601362,116691436
12,93708585,93709717
7,141985579,141988698
19,14569213,14570178
1,53704282,53708455
1,159029039,159029116
6,10753024,10753159
11,127275923,127276227
19,14599758,14600691
1,44457172,44497139
1,159050923,159051585
9,125163249,125165185
15,96779014,96779932
6,10882013,10884582
4,174554879,174555522
17,12626199,12661542
11,127277746,127278043
21,46654255,46678645
7,141987080,141991423
1,43282795,43310660
15,32898619,32907361
10,75288809,75288915
11,127527463,127527772
9,125165686,125211256
14,19553365,19590078
2,149624039,149646351
4,113802874,113803288
8,32872779,32874561
15,96876490,96876536
1,159148263,159148349
1,206180054,206180443
X,151876743,151883038
19,14640355,14640452
10,75297561,75298149
1,16485761,16488378
5,37085158,37085954
12,93710911,93771512
18,29992145,29993199
4,174798622,174834403
19,14694907,14695204
5,157403774,157403964
1,159165775,159177763
11,127810808,127811549
6,11043757,11078459
1,53708036,53710212
5,37130532,37130802
4,113900746,113993118
1,16524349,16524852
6,116765323,116766023
19,14699169,14699465
5,157411666,157416998
2,7045855,7046432
19,14732446,14733054
6,48181340,48182530
1,206214526,206223548
4,113952443,113955707
9,125233637,125238096
2,149627593,149627950
7,141999017,141999300
1,109529585,109529867
8,32897041,32897311
6,116774177,116774728
11,128050322,128053449
5,1884080,1884763
3,62781801,62782094
1,53733607,53734273
19,14903121,14903589
7,142157378,142157849
2,38633861,38742882
1,206261008,206261093
3,62800057,62800166
1,16542404,16554522
X,125866419,125866503
4,114135137,114138326
1,53753696,53755378
4,174818403,174850676
6,116778486,116779832
7,142190638,142191080
1,109534878,109535489
11,128078724,128111334
X,126524324,126526508
2,100136565,100136694
1,206288156,206306131
2,149629822,149630366
19,14962844,14963756
6,11079248,11079346
1,53757463,53757810
2,100721381,100723966
7,142197570,142198069
2,114605710,114605813
9,125370315,125371079
6,11155162,11155383
19,14974598,14975527
8,33053355,33053455
20,60962172,60963576
2,149649447,149649513
2,114645780,114647327
1,159246293,159247282
16,1944686,1944937
6,116778895,116778985
1,53770208,53773134
4,114340996,114341290
19,7701767,7712759
2,100824716,100867946
6,11173685,11259332
8,33084366,33084665
2,149925110,149925424
16,2012335,2012467
4,114341479,114341642
19,14997651,14997927
6,116781902,116784855
5,157413154,157414714
1,206506678,206506789
11,9041071,9159661
1,109572689,109572941
16,2012974,2013107
4,114761206,114761392
X,126794612,126796511
2,150177107,150177950
6,48817560,48817639
11,128396037,128400284
2,7052408,7058840
6,11417583,11481472
4,174845358,174912012
16,2013746,2014096
15,52015208,52043782
8,33196385,33196484
1,53793905,53802181
